일자,평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 유의 파고(m),갈치(상) 어획량,갈치(중) 어획량,갈치(하) 어획량,고등어(상) 어획량,고등어(중) 어획량,고등어(하) 어획량,갈고등어 어획량,갑오징어 어획량,오징어A 어획량,갈치(상) 단가,갈치(중) 단가,갈치(하) 단가,고등어(상) 단가,고등어(중) 단가,고등어(하) 단가,갈고등어 단가,갑오징어 단가,오징어A 단가
2022-12-03,1025.0,60.0,11.1,18.3,0.5,18.0,18.0,0.0,90.0,1656.0,12870.0,227430.0,0.0,38.0,7222.0,3889.0,0.0,9111.0,5948.0,4479.0,694.0,0.0,4868.0
2022-12-04,1026.0,52.0,9.5,17.9,0.9,0.0,0.0,0.0,2664.0,15246.0,210096.0,766062.0,0.0,0.0,0.0,0.0,0.0,7517.0,6563.0,5016.0,994.0,0.0,0.0
2022-12-05,1024.7,48.0,7.5,18.5,1.2,1170.0,90.0,2124.0,1044.0,8514.0,128232.0,63612.0,342.0,414.0,10432.0,3778.0,2140.0,8488.0,6415.0,4685.0,3594.0,7325.0,5599.0
2022-12-06,1023.6,51.0,7.7,19.1,1.0,396.0,0.0,396.0,2970.0,15354.0,179046.0,94446.0,54.0,0.0,8846.0,0.0,2465.0,9877.0,6811.0,4989.0,3894.0,7222.0,0.0
2022-12-07,1023.8,51.0,10.3,18.8,0.9,504.0,234.0,936.0,1962.0,11592.0,130788.0,146232.0,18.0,0.0,13006.0,5111.0,2218.0,10206.0,6496.0,4518.0,2145.0,4444.0,0.0
2022-12-08,1024.8,52.0,11.3,19.4,0.6,130.0,106.0,18.0,0.0,18.0,0.0,0.0,0.0,1872.0,20069.0,4736.0,1667.0,0.0,5278.0,0.0,0.0,0.0,4642.0
2022-12-09,1021.8,56.0,12.8,18.5,0.5,990.0,792.0,576.0,0.0,0.0,36.0,3870.0,5382.0,252.0,14146.0,3889.0,2330.0,0.0,0.0,1806.0,1834.0,9269.0,4865.0
2022-12-10,1018.0,63.0,12.1,17.9,0.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,36.0,8333.0,0.0,0.0,0.0,0.0,0.0,0.0,9464.0,5278.0
2022-12-11,1019.9,54.0,10.8,17.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12,1018.8,74.0,11.2,18.5,1.5,54.0,18.0,0.0,0.0,0.0,450.0,0.0,3294.0,360.0,8907.0,2778.0,0.0,0.0,0.0,3889.0,0.0,9434.0,5058.0
2022-12-13,1017.9,56.0,9.5,17.1,1.3,2412.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,6957.0,0.0,1319.0,0.0,0.0,0.0,0.0,4861.0,0.0
2022-12-15,1025.2,60.0,5.3,16.8,0.9,5346.0,5292.0,1440.0,0.0,0.0,36.0,18.0,234.0,0.0,9708.0,3332.0,2056.0,0.0,0.0,2222.0,1667.0,7038.0,0.0
2022-12-16,1026.1,50.0,6.8,17.6,0.9,1368.0,162.0,1980.0,3438.0,8802.0,35190.0,668916.0,3384.0,0.0,11420.0,3444.0,2208.0,12272.0,8349.0,6336.0,644.0,9941.0,0.0
2022-12-17,1022.9,52.0,4.0,17.2,1.2,90.0,18.0,72.0,1692.0,6300.0,23760.0,461310.0,0.0,0.0,2822.0,4444.0,1389.0,10314.0,7921.0,6088.0,757.0,0.0,0.0
2022-12-19,1026.0,56.0,3.3,16.3,0.9,0.0,18.0,162.0,1908.0,4266.0,18612.0,470928.0,0.0,990.0,0.0,2778.0,741.0,9021.0,7515.0,6384.0,762.0,0.0,5252.0
2022-12-20,1025.9,55.0,6.4,16.0,0.7,1098.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,36.0,5820.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,5833.0
2022-12-21,1011.7,77.0,9.1,16.9,0.6,126.0,144.0,36.0,1332.0,6210.0,20376.0,438948.0,4032.0,54.0,9365.0,4167.0,1944.0,24936.0,8532.0,7276.0,886.0,9653.0,5370.0
2022-12-22,1007.7,61.0,3.4,17.8,1.1,122.0,220.0,400.0,2574.0,12852.0,20646.0,504936.0,0.0,524.0,10328.0,5091.0,1320.0,11950.0,7850.0,6564.0,663.0,0.0,5061.0
2022-12-23,1010.2,59.0,0.2,16.1,1.8,3600.0,2700.0,10188.0,234.0,684.0,9558.0,64548.0,4860.0,36.0,11281.0,4969.0,1949.0,11154.0,8291.0,6270.0,1274.0,9431.0,2778.0
2022-12-24,1016.4,66.0,2.4,16.1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-25,1019.7,51.0,6.5,16.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26,1023.2,49.0,6.6,15.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.0,0.0
2022-12-27,1026.1,44.0,7.4,15.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28,1027.9,54.0,6.3,15.3,1.0,108.0,18.0,36.0,666.0,1854.0,16956.0,549072.0,0.0,36.0,4815.0,3056.0,2222.0,10541.0,18047.0,7853.0,684.0,0.0,6444.0
2022-12-29,1031.0,58.0,4.8,15.0,0.9,738.0,36.0,18.0,1674.0,3402.0,38502.0,736206.0,18.0,108.0,7178.0,4167.0,556.0,17709.0,9636.0,6454.0,734.0,6222.0,4676.0
2022-12-30,1030.7,55.0,5.7,15.1,0.7,36.0,144.0,18.0,2448.0,4320.0,48276.0,642468.0,0.0,216.0,7778.0,3889.0,2222.0,10882.0,7710.0,5706.0,790.0,0.0,4773.0
2022-12-31,1029.4,57.0,5.5,16.0,0.7,0.0,0.0,0.0,972.0,2808.0,32454.0,635556.0,0.0,36.0,0.0,0.0,0.0,8477.0,7270.0,5246.0,672.0,0.0,4583.0
2023-01-02,1028.3,41.0,6.4,15.9,0.9,3204.0,396.0,6048.0,1602.0,5976.0,63522.0,698364.0,2502.0,128.0,12171.0,3939.0,2212.0,8738.0,7669.0,5591.0,773.0,10595.0,4305.0
2023-01-03,1027.1,47.0,5.3,15.1,1.0,92646.0,18.0,6156.0,450.0,4716.0,28062.0,446982.0,2628.0,198.0,20570.0,4444.0,2688.0,15489.0,7490.0,4949.0,720.0,10407.0,5606.0
2023-01-04,1029.1,53.0,6.0,14.8,0.8,6516.0,5166.0,3366.0,5346.0,9324.0,52974.0,375966.0,306.0,90.0,13011.0,3337.0,2334.0,9580.0,8320.0,5470.0,1027.0,5752.0,5178.0
2023-01-06,1022.3,58.0,8.5,15.3,0.6,5130.0,576.0,6012.0,180.0,756.0,12870.0,368226.0,486.0,900.0,11394.0,4792.0,2388.0,24167.0,14762.0,6915.0,713.0,6430.0,2222.0
2023-01-07,1018.3,55.0,8.7,15.5,1.0,1476.0,1242.0,72.0,630.0,1332.0,12276.0,194508.0,36.0,468.0,16131.0,4722.0,278.0,16238.0,9107.0,6858.0,912.0,6944.0,4699.0
2023-01-09,1022.4,64.0,12.6,16.2,0.6,10818.0,0.0,0.0,288.0,558.0,3348.0,61812.0,522.0,0.0,7842.0,0.0,0.0,16181.0,9548.0,7196.0,1318.0,7751.0,0.0
2023-01-10,1027.3,63.0,10.1,14.8,1.2,252.0,0.0,18.0,1926.0,5688.0,37692.0,830070.0,0.0,0.0,4992.0,0.0,1944.0,12801.0,8767.0,6861.0,738.0,0.0,0.0
2023-01-11,1025.3,68.0,11.6,14.6,0.6,18.0,18.0,0.0,4104.0,19638.0,56304.0,978696.0,1854.0,432.0,6667.0,4000.0,0.0,10158.0,7586.0,6137.0,766.0,11607.0,5456.0
2023-01-12,1022.8,80.0,13.4,14.4,0.4,0.0,0.0,0.0,2880.0,16380.0,35334.0,757818.0,0.0,648.0,0.0,0.0,0.0,9368.0,7168.0,5774.0,679.0,0.0,4594.0
2023-01-13,1011.6,94.0,15.8,14.7,2.1,1440.0,1872.0,36.0,2322.0,6084.0,38628.0,1047216.0,1602.0,450.0,14219.0,3611.0,2500.0,10590.0,7902.0,5824.0,707.0,12336.0,4367.0
2023-01-14,1012.0,89.0,13.0,15.5,1.8,504.0,558.0,126.0,1332.0,4086.0,18558.0,1232478.0,18.0,20.0,13204.0,3398.0,2222.0,9679.0,7046.0,5533.0,594.0,1667.0,2100.0
2023-01-15,1014.6,84.0,9.1,15.5,1.8,0.0,0.0,0.0,1908.0,4248.0,25848.0,907674.0,0.0,0.0,0.0,0.0,0.0,9974.0,6413.0,4986.0,578.0,0.0,0.0
2023-01-16,1020.3,63.0,4.7,15.0,1.7,522.0,792.0,2826.0,3330.0,11394.0,70884.0,647028.0,1422.0,72.0,10259.0,4601.0,2190.0,9256.0,6306.0,3856.0,819.0,12283.0,7069.0
2023-01-17,1023.5,53.0,5.0,15.0,1.2,648.0,486.0,1638.0,2916.0,5868.0,30546.0,496836.0,864.0,0.0,15809.0,5648.0,2778.0,10507.0,7540.0,5672.0,957.0,11860.0,0.0
2023-01-18,1024.9,60.0,5.4,14.7,0.9,18.0,18.0,18.0,0.0,0.0,2178.0,0.0,630.0,216.0,11111.0,5556.0,2222.0,0.0,0.0,3424.0,0.0,11694.0,5218.0
2023-01-19,1024.1,57.0,5.8,15.6,0.7,612.0,72.0,954.0,540.0,1044.0,8334.0,284454.0,18.0,108.0,11701.0,4028.0,2352.0,21370.0,10551.0,7098.0,1033.0,3889.0,3472.0
2023-01-20,1024.6,53.0,6.7,16.1,0.9,1710.0,306.0,36.0,504.0,1494.0,6336.0,200952.0,18.0,20.0,9592.0,3663.0,1722.0,17706.0,8948.0,6294.0,889.0,5556.0,9000.0
2023-01-26,1023.3,58.0,3.6,13.9,0.8,1512.0,684.0,846.0,108.0,1260.0,4302.0,738.0,18.0,0.0,14476.0,3667.0,2611.0,17778.0,8817.0,5168.0,1687.0,8333.0,0.0
2023-01-27,1018.7,53.0,2.2,13.5,1.1,54.0,162.0,18.0,270.0,504.0,2322.0,189612.0,0.0,288.0,7778.0,3463.0,1389.0,21852.0,7865.0,6143.0,862.0,0.0,3882.0
2023-01-28,1021.2,57.0,0.3,13.1,1.4,0.0,54.0,0.0,2502.0,6606.0,33156.0,479286.0,0.0,60.0,0.0,4074.0,0.0,12979.0,8221.0,6656.0,838.0,0.0,6500.0
2023-01-30,1022.0,41.0,5.5,13.6,0.9,900.0,522.0,324.0,3780.0,11808.0,26604.0,241524.0,126.0,1020.0,15369.0,3745.0,2191.0,8896.0,8020.0,6544.0,868.0,6270.0,7711.0
2023-01-31,1019.8,55.0,7.8,14.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
2023-02-01,1016.1,58.0,11.4,13.8,0.9,4824.0,14706.0,522.0,1062.0,1980.0,13608.0,6174.0,0.0,494.0,15841.0,3799.0,2611.0,17914.0,9482.0,6967.0,5875.0,0.0,6267.0
2023-02-02,1023.7,54.0,6.6,14.1,1.2,104850.0,12798.0,10206.0,0.0,162.0,1422.0,22932.0,18.0,198.0,17453.0,4239.0,1940.0,0.0,10185.0,5390.0,1117.0,6667.0,7071.0
2023-02-03,1020.4,61.0,7.8,14.4,1.0,180.0,36.0,0.0,0.0,0.0,0.0,414.0,36.0,20.0,8106.0,4028.0,0.0,0.0,0.0,0.0,4239.0,6556.0,5500.0
2023-02-04,1023.1,44.0,6.3,14.0,0.9,34560.0,3384.0,1548.0,36.0,2934.0,1422.0,1998.0,3204.0,40.0,7829.0,3801.0,4722.0,9444.0,12904.0,8654.0,9071.0,12777.0,4875.0
2023-02-06,1021.1,55.0,9.8,13.8,0.4,3924.0,54.0,468.0,108.0,324.0,3528.0,900.0,2304.0,252.0,7907.0,5111.0,2970.0,13148.0,11358.0,6332.0,4783.0,12368.0,5175.0
2023-02-07,1019.0,72.0,11.4,13.8,1.0,18.0,0.0,0.0,18.0,0.0,0.0,522.0,108.0,126.0,8056.0,0.0,0.0,13889.0,0.0,0.0,4571.0,8611.0,4016.0
2023-02-08,1024.0,53.0,10.9,14.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14364.0,3556.0
2023-02-09,1025.7,66.0,10.3,14.6,1.3,3222.0,18.0,0.0,0.0,0.0,0.0,1170.0,0.0,18.0,8998.0,3333.0,0.0,0.0,0.0,0.0,4207.0,0.0,2778.0
2023-02-11,1022.5,70.0,9.9,14.7,0.8,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2556.0,180.0,0.0,0.0,1667.0,0.0,0.0,0.0,0.0,13803.0,4889.0
2023-02-13,1015.7,77.0,9.9,14.2,2.1,2052.0,0.0,594.0,3312.0,2826.0,2484.0,2754.0,0.0,20.0,10860.0,0.0,2333.0,14306.0,11053.0,9174.0,5754.0,0.0,7500.0
2023-02-14,1020.6,72.0,8.2,14.2,1.5,3024.0,0.0,18.0,0.0,0.0,0.0,72.0,1512.0,90.0,7870.0,0.0,1944.0,0.0,0.0,0.0,1347.0,14563.0,5667.0
2023-02-16,1030.1,67.0,8.8,14.0,1.3,486.0,162.0,0.0,0.0,0.0,342.0,0.0,54.0,18.0,18385.0,5667.0,0.0,0.0,0.0,4681.0,0.0,14722.0,3889.0
2023-02-17,1027.0,75.0,9.6,14.1,0.6,2178.0,468.0,1998.0,54.0,36.0,198.0,13554.0,450.0,200.0,12516.0,3453.0,2889.0,23148.0,28889.0,6333.0,2523.0,9822.0,4025.0
2023-02-18,1019.5,94.0,11.4,14.2,1.0,846.0,0.0,0.0,5382.0,3456.0,12510.0,594.0,2358.0,436.0,7540.0,0.0,0.0,11553.0,10594.0,9559.0,2335.0,14772.0,4729.0
2023-02-21,1032.3,55.0,5.1,13.5,1.4,1116.0,0.0,1152.0,0.0,108.0,1764.0,69498.0,252.0,100.0,16144.0,0.0,3384.0,0.0,11139.0,5391.0,1552.0,8635.0,5150.0
2023-02-22,1029.5,58.0,8.5,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2778.0
2023-02-23,1022.2,73.0,10.1,13.6,0.4,1440.0,558.0,324.0,0.0,0.0,0.0,0.0,90.0,0.0,16774.0,3222.0,2611.0,0.0,0.0,0.0,0.0,8222.0,0.0
2023-02-24,1021.4,50.0,11.0,13.9,0.6,18.0,54.0,0.0,900.0,378.0,900.0,65826.0,288.0,0.0,6667.0,3463.0,0.0,27500.0,17593.0,10528.0,1345.0,16736.0,0.0
2023-02-25,1028.6,49.0,7.2,14.5,1.1,252.0,900.0,0.0,1188.0,900.0,1836.0,274698.0,0.0,474.0,11571.0,4333.0,0.0,17727.0,14386.0,10131.0,1214.0,0.0,5633.0
2023-02-27,1033.8,56.0,10.0,14.6,0.6,738.0,108.0,540.0,0.0,36.0,468.0,100620.0,2502.0,90.0,9588.0,6667.0,2643.0,0.0,3611.0,5513.0,1089.0,15636.0,3167.0
2023-02-28,1027.3,73.0,11.8,14.2,0.7,18.0,0.0,0.0,72.0,198.0,1422.0,243882.0,0.0,20.0,8333.0,0.0,0.0,13611.0,10919.0,5667.0,1142.0,0.0,5750.0
2023-03-01,1020.1,68.0,12.3,14.1,0.8,90.0,0.0,0.0,0.0,18.0,162.0,171612.0,774.0,126.0,5667.0,0.0,0.0,0.0,18333.0,8056.0,979.0,16143.0,4302.0
2023-03-02,1025.7,37.0,7.4,14.9,1.0,35532.0,108.0,1602.0,1476.0,2898.0,12582.0,300168.0,3366.0,1174.0,20942.0,4630.0,2967.0,17409.0,13295.0,8144.0,1090.0,14262.0,3499.0
2023-03-03,1026.8,47.0,9.1,14.9,0.8,972.0,72.0,1368.0,0.0,18.0,1800.0,189162.0,468.0,56.0,14239.0,5000.0,3023.0,0.0,11111.0,4111.0,1017.0,14179.0,5107.0
2023-03-06,1023.6,71.0,12.8,15.5,0.6,47754.0,432.0,72.0,7470.0,81450.0,154620.0,64674.0,1620.0,826.0,24295.0,4685.0,1528.0,7054.0,4739.0,4823.0,1194.0,16701.0,3213.0
2023-03-07,1022.4,78.0,14.0,15.1,0.6,126018.0,882.0,216.0,6138.0,16272.0,60120.0,97560.0,0.0,20.0,17701.0,4762.0,1736.0,6293.0,5062.0,4874.0,1121.0,0.0,7500.0
2023-03-08,1021.3,82.0,15.2,15.0,0.7,19908.0,810.0,0.0,396.0,8316.0,23364.0,96120.0,846.0,36.0,10301.0,3642.0,0.0,6944.0,4879.0,4589.0,1059.0,16277.0,3667.0
2023-03-10,1020.6,94.0,14.4,15.4,0.8,612.0,702.0,0.0,0.0,0.0,0.0,7218.0,342.0,76.0,13711.0,3464.0,0.0,0.0,0.0,0.0,3877.0,11070.0,5724.0
2023-03-11,1023.0,96.0,14.8,15.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,1021.0,63.0,12.1,15.7,0.6,2538.0,2862.0,0.0,72.0,756.0,1584.0,255078.0,90.0,80.0,9710.0,3444.0,0.0,12500.0,11037.0,8277.0,1032.0,7889.0,4963.0
2023-03-15,1021.2,83.0,16.1,15.6,1.3,7830.0,54.0,0.0,6318.0,4086.0,15012.0,287154.0,18.0,40.0,10483.0,4074.0,0.0,9565.0,9760.0,8097.0,1781.0,3667.0,8850.0
2023-03-17,1022.0,72.0,12.2,15.4,1.2,1224.0,2196.0,738.0,1476.0,1998.0,4158.0,40266.0,270.0,74.0,14114.0,4140.0,2377.0,13068.0,11549.0,8223.0,1480.0,15537.0,3824.0
2023-03-18,1017.6,64.0,12.5,15.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16197.0,3548.0
2023-03-20,1016.3,70.0,14.0,15.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14148.0,3333.0
2023-03-21,1012.3,84.0,15.1,14.7,0.4,48150.0,2754.0,18.0,16632.0,80694.0,109926.0,108594.0,432.0,150.0,17857.0,3863.0,1667.0,5143.0,4493.0,4490.0,1223.0,17699.0,4233.0
2023-03-22,1010.4,93.0,16.3,14.8,0.7,5580.0,0.0,0.0,11214.0,28170.0,70722.0,163044.0,108.0,0.0,20444.0,0.0,0.0,4776.0,4525.0,4546.0,1296.0,15000.0,0.0
2023-03-24,1014.9,82.0,14.1,16.6,1.8,360.0,1458.0,0.0,11304.0,31464.0,59274.0,70038.0,126.0,54.0,11069.0,2889.0,0.0,3248.0,3292.0,3512.0,1620.0,14722.0,3926.0
2023-03-25,1018.3,74.0,13.1,16.6,1.9,90.0,36.0,18.0,468.0,2178.0,4032.0,148050.0,0.0,0.0,11222.0,2778.0,1111.0,7560.0,4969.0,3812.0,1029.0,0.0,0.0
2023-03-27,1019.9,50.0,12.8,16.2,0.7,1134.0,0.0,0.0,0.0,54.0,162.0,48204.0,54.0,80.0,10886.0,0.0,0.0,0.0,10000.0,6204.0,1491.0,9519.0,8250.0
2023-03-28,1023.6,62.0,14.2,16.3,0.4,774.0,414.0,0.0,72.0,144.0,22248.0,511140.0,666.0,1060.0,13099.0,3676.0,0.0,17778.0,11021.0,2807.0,902.0,16248.0,5127.0
2023-03-29,1022.2,67.0,14.8,16.3,0.3,0.0,0.0,0.0,18.0,144.0,792.0,790512.0,126.0,1418.0,0.0,0.0,0.0,10000.0,15000.0,11400.0,755.0,18746.0,4291.0
2023-03-30,1019.3,75.0,15.4,16.2,0.3,1026.0,234.0,0.0,0.0,36.0,666.0,600732.0,54.0,2434.0,25019.0,3632.0,0.0,0.0,7528.0,9432.0,510.0,18704.0,3079.0
2023-03-31,1017.7,67.0,17.0,16.3,0.4,234.0,0.0,0.0,180.0,1512.0,2610.0,1145094.0,468.0,1042.0,20235.0,0.0,0.0,12067.0,8708.0,6343.0,429.0,17647.0,4151.0
2023-04-03,1022.8,76.0,14.7,15.9,2.3,792.0,234.0,36.0,2358.0,11754.0,14022.0,230148.0,1080.0,854.0,15186.0,3611.0,2083.0,10272.0,8168.0,7500.0,602.0,15722.0,3814.0
2023-04-05,1012.5,91.0,16.5,16.1,2.3,162.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3457.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,1011.1,83.0,13.4,15.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,1012.6,64.0,14.0,15.6,0.9,198.0,0.0,0.0,0.0,0.0,0.0,1080.0,18.0,0.0,7374.0,0.0,0.0,0.0,0.0,0.0,1472.0,11389.0,0.0
2023-04-08,1018.9,45.0,12.0,15.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,1017.9,72.0,14.9,15.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,1013.5,90.0,16.8,15.2,1.3,360.0,90.0,0.0,234.0,2268.0,1908.0,3924.0,0.0,0.0,10981.0,4500.0,0.0,30556.0,12566.0,8853.0,2520.0,0.0,0.0
2023-04-12,1016.2,52.0,15.3,15.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,1018.0,63.0,15.2,15.3,0.4,72.0,18.0,0.0,432.0,1296.0,4680.0,59364.0,486.0,0.0,12917.0,3889.0,0.0,16690.0,10463.0,8299.0,2685.0,20412.0,0.0
2023-04-14,1014.0,88.0,15.6,15.4,0.5,1098.0,702.0,198.0,3510.0,23778.0,108738.0,294048.0,936.0,0.0,11468.0,4155.0,2374.0,6999.0,5573.0,4786.0,2716.0,18485.0,0.0
2023-04-15,1003.9,88.0,15.2,15.8,0.9,18.0,54.0,0.0,5544.0,28584.0,78606.0,27792.0,666.0,0.0,9444.0,4278.0,0.0,5178.0,4261.0,4144.0,3022.0,19782.0,0.0
2023-04-20,1009.2,91.0,18.1,17.1,0.8,36.0,180.0,342.0,648.0,3402.0,8604.0,48510.0,0.0,0.0,21111.0,3839.0,2333.0,11049.0,7188.0,6538.0,2779.0,0.0,0.0
2023-04-21,1011.1,71.0,16.5,16.3,1.9,198.0,522.0,1782.0,2880.0,19386.0,58662.0,279270.0,0.0,0.0,10596.0,4011.0,2655.0,8696.0,6688.0,6090.0,2538.0,0.0,0.0
2023-04-22,1019.2,62.0,14.9,15.5,2.6,18.0,36.0,0.0,936.0,11322.0,36828.0,44910.0,720.0,0.0,5556.0,4444.0,0.0,5829.0,5174.0,4898.0,2349.0,17999.0,0.0
2023-04-24,1023.5,64.0,15.4,16.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861.0,0.0
2023-04-25,1014.6,82.0,12.8,16.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,1012.9,70.0,14.4,15.9,0.8,0.0,0.0,0.0,18.0,234.0,1512.0,198558.0,0.0,0.0,0.0,0.0,0.0,7778.0,6966.0,6075.0,1587.0,0.0,0.0
2023-04-27,1020.7,78.0,15.5,16.0,0.6,324.0,144.0,234.0,7812.0,17892.0,62964.0,814422.0,288.0,0.0,12083.0,4375.0,2714.0,6843.0,6058.0,5649.0,1790.0,10972.0,0.0
2023-04-28,1018.1,89.0,16.7,16.6,0.3,36.0,630.0,0.0,5760.0,19332.0,48942.0,590652.0,0.0,0.0,8194.0,3527.0,0.0,6554.0,5292.0,5115.0,1691.0,0.0,0.0
2023-04-29,1007.8,94.0,16.7,16.0,1.1,72.0,270.0,3312.0,13032.0,42714.0,136512.0,326268.0,0.0,0.0,6250.0,3259.0,2003.0,5067.0,4775.0,4597.0,1968.0,0.0,0.0
2023-05-01,1017.1,70.0,16.2,15.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17428.0,0.0
2023-05-02,1023.8,82.0,16.7,16.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,1022.8,86.0,17.1,17.0,0.5,54.0,648.0,0.0,162.0,90.0,2556.0,2862.0,1314.0,0.0,7963.0,3167.0,0.0,11111.0,7222.0,6378.0,3002.0,18166.0,0.0
2023-05-04,1016.9,93.0,17.2,16.4,1.0,0.0,0.0,0.0,144.0,468.0,1044.0,2268.0,0.0,0.0,0.0,0.0,0.0,11111.0,9556.0,8059.0,3916.0,0.0,0.0
2023-05-05,1006.2,92.0,18.4,15.6,2.4,18.0,288.0,0.0,306.0,1206.0,3744.0,16632.0,0.0,0.0,13889.0,5111.0,0.0,12876.0,9460.0,9059.0,4091.0,0.0,0.0
2023-05-06,1006.2,93.0,15.4,15.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,1015.9,73.0,14.8,15.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-10,1016.3,86.0,16.9,16.2,0.4,0.0,0.0,0.0,378.0,1566.0,4194.0,16766.0,0.0,0.0,0.0,0.0,0.0,20212.0,10584.0,9056.0,3268.0,0.0,0.0
2023-05-11,1019.0,88.0,16.5,16.0,1.1,0.0,0.0,0.0,1692.0,7488.0,34488.0,154612.0,0.0,0.0,0.0,0.0,0.0,11074.0,7041.0,6332.0,2381.0,0.0,0.0
2023-05-12,1017.9,86.0,17.0,16.5,0.9,0.0,0.0,0.0,234.0,648.0,2250.0,45144.0,72.0,0.0,0.0,0.0,0.0,10513.0,10031.0,8817.0,1621.0,13472.0,0.0
2023-05-13,1013.5,95.0,15.7,16.1,0.5,198.0,0.0,36.0,54.0,180.0,486.0,3150.0,306.0,0.0,6313.0,0.0,2333.0,10000.0,10111.0,9938.0,1996.0,10964.0,0.0
2023-05-15,1010.0,96.0,17.2,16.7,0.3,360.0,1890.0,0.0,414.0,1890.0,4608.0,33534.0,72.0,0.0,9792.0,3623.0,0.0,11461.0,8855.0,8149.0,1903.0,12500.0,0.0
2023-05-17,1015.4,99.0,17.8,16.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-18,1010.6,98.0,18.0,17.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14352.0,0.0
2023-05-19,1008.4,92.0,17.9,17.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15056.0,0.0
